user_a,user_b,log_retweet
billg,mysunnyslope,0.6931471805599453
billg,CoxComm,0.6931471805599453
billg,UMOM,0.6931471805599453
billg,Jim_Waring,1.0986122886681098
Jim_Waring,PhoenixPolice,1.0986122886681098
Jim_Waring,azcentral,1.0986122886681098
billg,PhoenixPolice,1.0986122886681098
PhoenixPolice,azcentral,1.0986122886681098
billg,azcentral,1.0986122886681098
billg,AZSuperBowl,0.0
AZSuperBowl,azcentral,0.0
billg,azcentral,0.0
billg,danbickley,0.6931471805599453
danbickley,azcentral,0.6931471805599453
billg,azcentral,0.6931471805599453
billg,mysunnyslope,0.0
mysunnyslope,UMOM,0.0
billg,UMOM,0.0
billg,dougducey,0.0
dougducey,GPEC,0.0
dougducey,SRPconnect,0.0
billg,GPEC,0.0
GPEC,SRPconnect,0.0
billg,SRPconnect,0.0
billg,dougducey,2.995732273553991
billg,PHXSkyHarbor,0.6931471805599453
PHXSkyHarbor,AZSuperBowl,0.6931471805599453
billg,AZSuperBowl,0.6931471805599453
billg,TheRealCMaTT13,0.0
TheRealCMaTT13,AZSuperBowl,0.0
TheRealCMaTT13,hardball_chris,0.0
TheRealCMaTT13,BillGates,0.0
billg,AZSuperBowl,0.0
AZSuperBowl,hardball_chris,0.0
AZSuperBowl,BillGates,0.0
billg,hardball_chris,0.0
hardball_chris,BillGates,0.0
billg,BillGates,0.0
billg,GlennHamer,1.6094379124341003
GlennHamer,phxchamber,1.6094379124341003
GlennHamer,AZChamber,1.6094379124341003
GlennHamer,AZSuperBowl,1.6094379124341003
billg,phxchamber,1.6094379124341003
phxchamber,AZChamber,1.6094379124341003
phxchamber,AZSuperBowl,1.6094379124341003
billg,AZChamber,1.6094379124341003
AZChamber,AZSuperBowl,1.6094379124341003
billg,AZSuperBowl,1.6094379124341003
billg,downtownphoenix,1.3862943611198906
downtownphoenix,CityofPhoenixAZ,1.3862943611198906
downtownphoenix,billgatesaz,1.3862943611198906
downtownphoenix,bricoughlin,1.3862943611198906
downtownphoenix,downtownphoenix,1.3862943611198906
downtownphoenix,AZSuperBowl,1.3862943611198906
billg,CityofPhoenixAZ,1.3862943611198906
CityofPhoenixAZ,billgatesaz,1.3862943611198906
CityofPhoenixAZ,bricoughlin,1.3862943611198906
CityofPhoenixAZ,downtownphoenix,1.3862943611198906
CityofPhoenixAZ,AZSuperBowl,1.3862943611198906
billg,billgatesaz,1.3862943611198906
billgatesaz,bricoughlin,1.3862943611198906
billgatesaz,downtownphoenix,1.3862943611198906
billgatesaz,AZSuperBowl,1.3862943611198906
billg,bricoughlin,1.3862943611198906
bricoughlin,downtownphoenix,1.3862943611198906
bricoughlin,AZSuperBowl,1.3862943611198906
billg,downtownphoenix,1.3862943611198906
downtownphoenix,AZSuperBowl,1.3862943611198906
billg,AZSuperBowl,1.3862943611198906
billg,CityofPhoenixAZ,1.3862943611198906
CityofPhoenixAZ,billgatesaz,1.3862943611198906
CityofPhoenixAZ,bricoughlin,1.3862943611198906
CityofPhoenixAZ,downtownphoenix,1.3862943611198906
CityofPhoenixAZ,AZSuperBowl,1.3862943611198906
billg,billgatesaz,1.3862943611198906
billgatesaz,bricoughlin,1.3862943611198906
billgatesaz,downtownphoenix,1.3862943611198906
billgatesaz,AZSuperBowl,1.3862943611198906
billg,bricoughlin,1.3862943611198906
bricoughlin,downtownphoenix,1.3862943611198906
bricoughlin,AZSuperBowl,1.3862943611198906
billg,downtownphoenix,1.3862943611198906
downtownphoenix,AZSuperBowl,1.3862943611198906
billg,AZSuperBowl,1.3862943611198906
billg,WMPhoenixOpen,0.0
WMPhoenixOpen,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,Seahawks,0.0
Seahawks,Patriots,0.0
Seahawks,CityofPhoenixAZ,0.0
Seahawks,NWSPhoenix,0.0
billg,Patriots,0.0
Patriots,CityofPhoenixAZ,0.0
Patriots,NWSPhoenix,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,NWSPhoenix,0.0
billg,NWSPhoenix,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,NWSPhoenix,0.0
billg,NWSPhoenix,0.0
billg,MayorStanton,0.0
MayorStanton,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,bricoughlin,0.0
bricoughlin,downtownphoenix,0.0
bricoughlin,CityofPhoenixAZ,0.0
bricoughlin,AZSuperBowl,0.0
billg,downtownphoenix,0.0
downtownphoenix,CityofPhoenixAZ,0.0
downtownphoenix,AZSuperBowl,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,downtownphoenix,2.5649493574615367
downtownphoenix,CityofPhoenixAZ,2.5649493574615367
downtownphoenix,AZSuperBowl,2.5649493574615367
billg,CityofPhoenixAZ,2.5649493574615367
CityofPhoenixAZ,AZSuperBowl,2.5649493574615367
billg,AZSuperBowl,2.5649493574615367
billg,MayorStanton,0.0
MayorStanton,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,AZSuperBowl,1.0986122886681098
AZSuperBowl,RTVOS,1.0986122886681098
AZSuperBowl,CPLCdotORG,1.0986122886681098
AZSuperBowl,mysunnyslope,1.0986122886681098
billg,RTVOS,1.0986122886681098
RTVOS,CPLCdotORG,1.0986122886681098
RTVOS,mysunnyslope,1.0986122886681098
billg,CPLCdotORG,1.0986122886681098
CPLCdotORG,mysunnyslope,1.0986122886681098
billg,mysunnyslope,1.0986122886681098
billg,phoenixnewtimes,0.0
phoenixnewtimes,jeffdial,0.0
phoenixnewtimes,CityofPhoenixAZ,0.0
billg,jeffdial,0.0
jeffdial,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,AZSuperBowl,1.3862943611198906
AZSuperBowl,JRFox10,1.3862943611198906
AZSuperBowl,downtownphoenix,1.3862943611198906
billg,JRFox10,1.3862943611198906
JRFox10,downtownphoenix,1.3862943611198906
billg,downtownphoenix,1.3862943611198906
billg,PhoenixPolice,0.0
PhoenixPolice,PHXFire,0.0
PhoenixPolice,AZSuperBowl,0.0
billg,PHXFire,0.0
PHXFire,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,CityScapePHX,1.0986122886681098
CityScapePHX,AnimalPlanet,1.0986122886681098
CityScapePHX,azhumane,1.0986122886681098
billg,AnimalPlanet,1.0986122886681098
AnimalPlanet,azhumane,1.0986122886681098
billg,azhumane,1.0986122886681098
billg,CityofPhoenixAZ,1.0986122886681098
CityofPhoenixAZ,MayorStanton,1.0986122886681098
CityofPhoenixAZ,Pastor4Council,1.0986122886681098
CityofPhoenixAZ,MrNowakowski,1.0986122886681098
CityofPhoenixAZ,billgatesaz,1.0986122886681098
billg,MayorStanton,1.0986122886681098
MayorStanton,Pastor4Council,1.0986122886681098
MayorStanton,MrNowakowski,1.0986122886681098
MayorStanton,billgatesaz,1.0986122886681098
billg,Pastor4Council,1.0986122886681098
Pastor4Council,MrNowakowski,1.0986122886681098
Pastor4Council,billgatesaz,1.0986122886681098
billg,MrNowakowski,1.0986122886681098
MrNowakowski,billgatesaz,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billg,CityofPhoenixAZ,1.0986122886681098
CityofPhoenixAZ,billgatesaz,1.0986122886681098
CityofPhoenixAZ,AZSuperBowl,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billgatesaz,AZSuperBowl,1.0986122886681098
billg,AZSuperBowl,1.0986122886681098
billg,NFLAlumni,0.6931471805599453
billg,dougducey,1.0986122886681098
dougducey,NFLAlumni,1.0986122886681098
billg,NFLAlumni,1.0986122886681098
billg,Kenny_Mayne,0.0
Kenny_Mayne,SnoopDogg,0.0
Kenny_Mayne,CityofPhoenixAZ,0.0
billg,SnoopDogg,0.0
SnoopDogg,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,AZSuperBowl,0.6931471805599453
billg,Amanda_Reeve,0.6931471805599453
Amanda_Reeve,billgatesaz,0.6931471805599453
Amanda_Reeve,wwaft1,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billgatesaz,wwaft1,0.6931471805599453
billg,wwaft1,0.6931471805599453
billg,AZSuperBowl,0.6931471805599453
billg,KateWGallego,0.0
billg,SMorganAZ,0.6931471805599453
SMorganAZ,NRSC,0.6931471805599453
billg,NRSC,0.6931471805599453
billg,bubbawatson,6.016157159698354
billg,sheik2411,0.6931471805599453
sheik2411,BillGates,0.6931471805599453
sheik2411,AZSuperBowl,0.6931471805599453
sheik2411,CityofPhoenixAZ,0.6931471805599453
sheik2411,TGen,0.6931471805599453
billg,BillGates,0.6931471805599453
BillGates,AZSuperBowl,0.6931471805599453
BillGates,CityofPhoenixAZ,0.6931471805599453
BillGates,TGen,0.6931471805599453
billg,AZSuperBowl,0.6931471805599453
AZSuperBowl,CityofPhoenixAZ,0.6931471805599453
AZSuperBowl,TGen,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,TGen,0.6931471805599453
billg,TGen,0.6931471805599453
billg,Suns,0.0
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,cscutari,0.6931471805599453
CityofPhoenixAZ,dustingardiner,0.6931471805599453
CityofPhoenixAZ,chrismackayaz,0.6931471805599453
CityofPhoenixAZ,phxchamber,0.6931471805599453
billg,cscutari,0.6931471805599453
cscutari,dustingardiner,0.6931471805599453
cscutari,chrismackayaz,0.6931471805599453
cscutari,phxchamber,0.6931471805599453
billg,dustingardiner,0.6931471805599453
dustingardiner,chrismackayaz,0.6931471805599453
dustingardiner,phxchamber,0.6931471805599453
billg,chrismackayaz,0.6931471805599453
chrismackayaz,phxchamber,0.6931471805599453
billg,phxchamber,0.6931471805599453
billg,PaulLopezPR,1.0986122886681098
PaulLopezPR,billgatesaz,1.0986122886681098
PaulLopezPR,BillGates,1.0986122886681098
PaulLopezPR,AZSuperBowl,1.0986122886681098
PaulLopezPR,CityofPhoenixAZ,1.0986122886681098
PaulLopezPR,TGen,1.0986122886681098
PaulLopezPR,ASU,1.0986122886681098
PaulLopezPR,cohootsphx,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billgatesaz,BillGates,1.0986122886681098
billgatesaz,AZSuperBowl,1.0986122886681098
billgatesaz,CityofPhoenixAZ,1.0986122886681098
billgatesaz,TGen,1.0986122886681098
billgatesaz,ASU,1.0986122886681098
billgatesaz,cohootsphx,1.0986122886681098
billg,BillGates,1.0986122886681098
BillGates,AZSuperBowl,1.0986122886681098
BillGates,CityofPhoenixAZ,1.0986122886681098
BillGates,TGen,1.0986122886681098
BillGates,ASU,1.0986122886681098
BillGates,cohootsphx,1.0986122886681098
billg,AZSuperBowl,1.0986122886681098
AZSuperBowl,CityofPhoenixAZ,1.0986122886681098
AZSuperBowl,TGen,1.0986122886681098
AZSuperBowl,ASU,1.0986122886681098
AZSuperBowl,cohootsphx,1.0986122886681098
billg,CityofPhoenixAZ,1.0986122886681098
CityofPhoenixAZ,TGen,1.0986122886681098
CityofPhoenixAZ,ASU,1.0986122886681098
CityofPhoenixAZ,cohootsphx,1.0986122886681098
billg,TGen,1.0986122886681098
TGen,ASU,1.0986122886681098
TGen,cohootsphx,1.0986122886681098
billg,ASU,1.0986122886681098
ASU,cohootsphx,1.0986122886681098
billg,cohootsphx,1.0986122886681098
billg,BillGates,1.0986122886681098
BillGates,AZSuperBowl,1.0986122886681098
BillGates,CityofPhoenixAZ,1.0986122886681098
BillGates,TGen,1.0986122886681098
BillGates,ASU,1.0986122886681098
BillGates,cohootsphx,1.0986122886681098
BillGates,seedspot,1.0986122886681098
billg,AZSuperBowl,1.0986122886681098
AZSuperBowl,CityofPhoenixAZ,1.0986122886681098
AZSuperBowl,TGen,1.0986122886681098
AZSuperBowl,ASU,1.0986122886681098
AZSuperBowl,cohootsphx,1.0986122886681098
AZSuperBowl,seedspot,1.0986122886681098
billg,CityofPhoenixAZ,1.0986122886681098
CityofPhoenixAZ,TGen,1.0986122886681098
CityofPhoenixAZ,ASU,1.0986122886681098
CityofPhoenixAZ,cohootsphx,1.0986122886681098
CityofPhoenixAZ,seedspot,1.0986122886681098
billg,TGen,1.0986122886681098
TGen,ASU,1.0986122886681098
TGen,cohootsphx,1.0986122886681098
TGen,seedspot,1.0986122886681098
billg,ASU,1.0986122886681098
ASU,cohootsphx,1.0986122886681098
ASU,seedspot,1.0986122886681098
billg,cohootsphx,1.0986122886681098
cohootsphx,seedspot,1.0986122886681098
billg,seedspot,1.0986122886681098
billg,ChrisPCamacho,1.791759469228055
ChrisPCamacho,GPEC,1.791759469228055
billg,GPEC,1.791759469228055
billg,Eric_Spencer,1.3862943611198906
billg,bubbawatson,3.5263605246161616
bubbawatson,PingTour,3.5263605246161616
billg,PingTour,3.5263605246161616
billg,Jim_Waring,3.044522437723423
billg,vocera,0.0
vocera,DangeRussWilson,0.0
vocera,CityofPhoenixAZ,0.0
vocera,AZSuperBowl,0.0
billg,DangeRussWilson,0.0
DangeRussWilson,CityofPhoenixAZ,0.0
DangeRussWilson,AZSuperBowl,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,DangeRussWilson,0.6931471805599453
DangeRussWilson,CityofPhoenixAZ,0.6931471805599453
DangeRussWilson,AZSuperBowl,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,AZSuperBowl,0.6931471805599453
billg,AZSuperBowl,0.6931471805599453
billg,Seahawks,0.0
Seahawks,packers,0.0
Seahawks,CityofPhoenixAZ,0.0
Seahawks,AZSuperBowl,0.0
billg,packers,0.0
packers,CityofPhoenixAZ,0.0
packers,AZSuperBowl,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,AZSuperBowl,0.6931471805599453
AZSuperBowl,LocalFirstAZ,0.6931471805599453
billg,LocalFirstAZ,0.6931471805599453
billg,SteveMartos,1.0986122886681098
SteveMartos,billgatesaz,1.0986122886681098
SteveMartos,CityofPhoenixAZ,1.0986122886681098
SteveMartos,PhoenixPolice,1.0986122886681098
SteveMartos,dustingardiner,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billgatesaz,CityofPhoenixAZ,1.0986122886681098
billgatesaz,PhoenixPolice,1.0986122886681098
billgatesaz,dustingardiner,1.0986122886681098
billg,CityofPhoenixAZ,1.0986122886681098
CityofPhoenixAZ,PhoenixPolice,1.0986122886681098
CityofPhoenixAZ,dustingardiner,1.0986122886681098
billg,PhoenixPolice,1.0986122886681098
PhoenixPolice,dustingardiner,1.0986122886681098
billg,dustingardiner,1.0986122886681098
billg,CityofPhoenixAZ,1.6094379124341003
CityofPhoenixAZ,PhoenixPolice,1.6094379124341003
CityofPhoenixAZ,dustingardiner,1.6094379124341003
billg,PhoenixPolice,1.6094379124341003
PhoenixPolice,dustingardiner,1.6094379124341003
billg,dustingardiner,1.6094379124341003
billg,GeneralBrnovich,0.0
GeneralBrnovich,bubbawatson,0.0
GeneralBrnovich,PingTour,0.0
billg,bubbawatson,0.0
bubbawatson,PingTour,0.0
billg,PingTour,0.0
billg,TalkingTrashPHX,1.0986122886681098
TalkingTrashPHX,AZSuperBowl,1.0986122886681098
TalkingTrashPHX,VerizonWireless,1.0986122886681098
billg,AZSuperBowl,1.0986122886681098
AZSuperBowl,VerizonWireless,1.0986122886681098
billg,VerizonWireless,1.0986122886681098
billg,azcentral,0.0
billg,gilesformayor,0.0
gilesformayor,azcentral,0.0
billg,azcentral,0.0
billg,BonefishGrill,0.0
BonefishGrill,ShopPVMall,0.0
billg,ShopPVMall,0.0
billg,AZSuperBowl,0.0
AZSuperBowl,PhoenixPolice,0.0
AZSuperBowl,bonefish,0.0
billg,PhoenixPolice,0.0
PhoenixPolice,bonefish,0.0
billg,bonefish,0.0
billg,dbseiden,1.0986122886681098
dbseiden,dougducey,1.0986122886681098
billg,dougducey,1.0986122886681098
billg,coreywoodstempe,1.0986122886681098
billg,MayorStanton,0.0
MayorStanton,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,azcentral,0.0
azcentral,MayorStanton,0.0
billg,MayorStanton,0.0
billg,ShopPVMall,0.6931471805599453
billg,Bilalrahmad,0.0
billg,the_phoenician,2.0794415416798357
the_phoenician,BitterSmith,2.0794415416798357
the_phoenician,dbseiden,2.0794415416798357
the_phoenician,nrgenergy,2.0794415416798357
billg,BitterSmith,2.0794415416798357
BitterSmith,dbseiden,2.0794415416798357
BitterSmith,nrgenergy,2.0794415416798357
billg,dbseiden,2.0794415416798357
dbseiden,nrgenergy,2.0794415416798357
billg,nrgenergy,2.0794415416798357
billg,jimmyfallon,0.0
jimmyfallon,OrpheumPhx,0.0
jimmyfallon,AZSuperBowl,0.0
billg,OrpheumPhx,0.0
OrpheumPhx,AZSuperBowl,0.0
billg,AZSuperBowl,0.0
billg,PhoenixPolice,0.0
PhoenixPolice,azcentral,0.0
billg,azcentral,0.0
billg,JLoweCBS5,0.0
billg,ShaneWikfors,1.3862943611198906
ShaneWikfors,Sal_DiCiccio,1.3862943611198906
ShaneWikfors,CCorieri,1.3862943611198906
ShaneWikfors,dougducey,1.3862943611198906
billg,Sal_DiCiccio,1.3862943611198906
Sal_DiCiccio,CCorieri,1.3862943611198906
Sal_DiCiccio,dougducey,1.3862943611198906
billg,CCorieri,1.3862943611198906
CCorieri,dougducey,1.3862943611198906
billg,dougducey,1.3862943611198906
billg,PaulDBoyer,0.6931471805599453
PaulDBoyer,CityofPhoenixAZ,0.6931471805599453
PaulDBoyer,AZLottery,0.6931471805599453
PaulDBoyer,PhoenixPolice,0.6931471805599453
billg,CityofPhoenixAZ,0.6931471805599453
CityofPhoenixAZ,AZLottery,0.6931471805599453
CityofPhoenixAZ,PhoenixPolice,0.6931471805599453
billg,AZLottery,0.6931471805599453
AZLottery,PhoenixPolice,0.6931471805599453
billg,PhoenixPolice,0.6931471805599453
billg,dougducey,0.6931471805599453
billg,LocalFirstAZ,0.6931471805599453
billg,RPongratz,1.3862943611198906
RPongratz,Jim_Waring,1.3862943611198906
RPongratz,billgatesaz,1.3862943611198906
billg,Jim_Waring,1.3862943611198906
Jim_Waring,billgatesaz,1.3862943611198906
billg,billgatesaz,1.3862943611198906
billg,VoteReagan,1.0986122886681098
VoteReagan,AZChamber,1.0986122886681098
VoteReagan,dougducey,1.0986122886681098
VoteReagan,JeffDeWitAZ,1.0986122886681098
VoteReagan,billgatesaz,1.0986122886681098
billg,AZChamber,1.0986122886681098
AZChamber,dougducey,1.0986122886681098
AZChamber,JeffDeWitAZ,1.0986122886681098
AZChamber,billgatesaz,1.0986122886681098
billg,dougducey,1.0986122886681098
dougducey,JeffDeWitAZ,1.0986122886681098
dougducey,billgatesaz,1.0986122886681098
billg,JeffDeWitAZ,1.0986122886681098
JeffDeWitAZ,billgatesaz,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billg,dougducey,1.6094379124341003
dougducey,AZChamber,1.6094379124341003
billg,AZChamber,1.6094379124341003
billg,ArizonaSloan,0.6931471805599453
ArizonaSloan,billgatesaz,0.6931471805599453
ArizonaSloan,Cubs,0.6931471805599453
billg,billgatesaz,0.6931471805599453
billgatesaz,Cubs,0.6931471805599453
billg,Cubs,0.6931471805599453
billg,ArizonaSloan,0.6931471805599453
ArizonaSloan,Cubs,0.6931471805599453
billg,Cubs,0.6931471805599453
billg,SenatorBoxer,0.0
SenatorBoxer,Twitter,0.0
billg,Twitter,0.0
billg,CityofPhoenixAZ,0.0
CityofPhoenixAZ,azcentral,0.0
billg,azcentral,0.0
billg,Steve_Chucri,1.0986122886681098
Steve_Chucri,maricopacounty,1.0986122886681098
billg,maricopacounty,1.0986122886681098
billg,PhoenixPolice,1.3862943611198906
billg,Starbucks,0.6931471805599453
billg,Scarpinato,3.6888794541139363
billg,nytimes,3.8066624897703196
billg,JayPharoah,0.0
JayPharoah,standuplive,0.0
JayPharoah,downtownphoenix,0.0
billg,standuplive,0.0
standuplive,downtownphoenix,0.0
billg,downtownphoenix,0.0
billg,NWSPhoenix,2.4849066497880004
billg,NWSPhoenix,0.0
billg,dannymazza,0.0
dannymazza,ArizonaSloan,0.0
billg,ArizonaSloan,0.0
billg,AmberSullins,0.0
billg,12News,0.0
billg,CityofPhoenixAZ,0.6931471805599453
billg,ArizonaSunrays,1.0986122886681098
ArizonaSunrays,azcentral,1.0986122886681098
billg,azcentral,1.0986122886681098
billg,NWSPhoenix,3.258096538021482
billg,MayorStanton,0.0
MayorStanton,KateWGallego,0.0
MayorStanton,RubenGallego,0.0
MayorStanton,hoopsatharvard,0.0
billg,KateWGallego,0.0
KateWGallego,RubenGallego,0.0
KateWGallego,hoopsatharvard,0.0
billg,RubenGallego,0.0
RubenGallego,hoopsatharvard,0.0
billg,hoopsatharvard,0.0
billg,NFL,0.6931471805599453
NFL,AZSuperBowl,0.6931471805599453
billg,AZSuperBowl,0.6931471805599453
billg,LaVozaz,1.3862943611198906
LaVozaz,ChispaAZ,1.3862943611198906
LaVozaz,KPB_AZ,1.3862943611198906
LaVozaz,billgatesaz,1.3862943611198906
billg,ChispaAZ,1.3862943611198906
ChispaAZ,KPB_AZ,1.3862943611198906
ChispaAZ,billgatesaz,1.3862943611198906
billg,KPB_AZ,1.3862943611198906
KPB_AZ,billgatesaz,1.3862943611198906
billg,billgatesaz,1.3862943611198906
billg,USATODAY,1.6094379124341003
USATODAY,AZSuperBowl,1.6094379124341003
USATODAY,downtownphoenix,1.6094379124341003
USATODAY,azcentral,1.6094379124341003
USATODAY,JayParry,1.6094379124341003
billg,AZSuperBowl,1.6094379124341003
AZSuperBowl,downtownphoenix,1.6094379124341003
AZSuperBowl,azcentral,1.6094379124341003
AZSuperBowl,JayParry,1.6094379124341003
billg,downtownphoenix,1.6094379124341003
downtownphoenix,azcentral,1.6094379124341003
downtownphoenix,JayParry,1.6094379124341003
billg,azcentral,1.6094379124341003
azcentral,JayParry,1.6094379124341003
billg,JayParry,1.6094379124341003
billg,azcentral,1.3862943611198906
azcentral,Amanda_Reeve,1.3862943611198906
azcentral,ArizonaDEQ,1.3862943611198906
azcentral,CleanAirMakeMor,1.3862943611198906
billg,Amanda_Reeve,1.3862943611198906
Amanda_Reeve,ArizonaDEQ,1.3862943611198906
Amanda_Reeve,CleanAirMakeMor,1.3862943611198906
billg,ArizonaDEQ,1.3862943611198906
ArizonaDEQ,CleanAirMakeMor,1.3862943611198906
billg,CleanAirMakeMor,1.3862943611198906
billg,SNFonNBC,5.187385805840755
SNFonNBC,AZCardinals,5.187385805840755
billg,AZCardinals,5.187385805840755
billg,FOX10Phoenix,1.9459101490553132
billg,mliburdi,0.0
mliburdi,dougducey,0.0
billg,dougducey,0.0
billg,tomforese,0.6931471805599453
tomforese,BobStump,0.6931471805599453
tomforese,MayorStanton,0.6931471805599453
billg,BobStump,0.6931471805599453
BobStump,MayorStanton,0.6931471805599453
billg,MayorStanton,0.6931471805599453
billg,phxbizjournal,0.0
phxbizjournal,GPEC,0.0
billg,GPEC,0.0
billg,Amanda_Reeve,1.3862943611198906
Amanda_Reeve,billgatesaz,1.3862943611198906
Amanda_Reeve,CleanAirMakeMor,1.3862943611198906
Amanda_Reeve,ArizonaDEQ,1.3862943611198906
billg,billgatesaz,1.3862943611198906
billgatesaz,CleanAirMakeMor,1.3862943611198906
billgatesaz,ArizonaDEQ,1.3862943611198906
billg,CleanAirMakeMor,1.3862943611198906
CleanAirMakeMor,ArizonaDEQ,1.3862943611198906
billg,ArizonaDEQ,1.3862943611198906
billg,dbseiden,1.3862943611198906
dbseiden,dougducey,1.3862943611198906
billg,dougducey,1.3862943611198906
billg,AZSports,1.0986122886681098
AZSports,MBidwill,1.0986122886681098
AZSports,AZCardinals,1.0986122886681098
billg,MBidwill,1.0986122886681098
MBidwill,AZCardinals,1.0986122886681098
billg,AZCardinals,1.0986122886681098
billg,MarthaMcSally,0.6931471805599453
billg,azcentral,0.0
billg,vocera,0.0
billg,dougducey,0.6931471805599453
billg,PhoenixPolice,1.3862943611198906
billg,PhoenixParks,0.6931471805599453
billg,azwater,0.0
azwater,azcentral,0.0
billg,azcentral,0.0
billg,32shea,1.3862943611198906
32shea,32shea,1.3862943611198906
billg,32shea,1.3862943611198906
billg,ArizonaDOT,2.5649493574615367
billg,Pontifex,8.803724602110622
